Month,Year,Medicine Name,Category,Dosage (mg/ml),Hospital Name,City,Supplier Name,Price per Unit (AED),Consumption (Units)
12,2022,2,2,10,2,1,1,34.87,556
6,2023,1,4,5,1,0,3,3.12,2701
9,2022,4,2,5,0,1,0,14.71,820
1,2023,2,3,500,0,0,3,10.99,2600
2,2023,3,3,1000,1,3,3,41.99,1707
1,2023,2,2,5,1,1,2,12.52,2996
6,2022,0,3,1000,2,3,2,34.67,2573
8,2022,2,4,5,0,4,2,31.13,2912
12,2022,1,4,10,2,0,3,27.04,2843
7,2023,3,4,500,3,2,1,24.01,287
9,2022,2,4,250,0,0,0,46.78,1499
11,2022,4,4,500,2,0,2,9.53,2239
11,2023,0,3,5,1,0,3,18.31,2775
10,2022,1,2,10,2,4,1,26.78,1532
3,2023,2,1,250,3,0,2,32.19,1172
3,2022,4,0,10,1,1,3,21.53,2312
5,2022,3,3,5,1,0,1,28.15,575
12,2022,2,3,1000,2,1,2,34.46,276
6,2023,3,2,1000,0,2,2,15.31,1784
6,2023,3,4,500,2,2,2,32.09,523
5,2023,1,2,10,2,4,0,5.69,1920
3,2023,0,0,10,3,4,0,21.59,3757
1,2023,2,2,500,3,3,0,31.47,4044
6,2022,2,0,1000,1,4,0,25.55,2856
9,2023,3,1,250,3,1,0,3.99,4196
1,2022,0,0,10,2,4,2,6.49,2470
3,2022,1,2,1000,1,0,0,4.74,2377
6,2023,2,3,10,2,1,3,45.55,878
1,2022,1,1,1000,0,3,1,48.41,1117
2,2022,4,2,500,2,3,2,45.88,1127
5,2022,2,4,250,1,4,0,27.49,4154
11,2023,2,3,500,1,4,3,47.77,1684
3,2023,2,3,250,2,0,0,14.99,3797
12,2022,4,2,10,1,3,1,29.58,3876
1,2023,4,2,250,0,1,3,29.63,3570
7,2022,0,0,1000,0,1,0,46.86,3293
3,2023,1,2,5,1,0,3,27.28,2505
4,2023,3,1,500,0,2,0,40.94,1600
4,2023,2,2,5,0,4,1,28.54,1551
1,2023,2,0,5,1,2,1,37.28,484
12,2023,2,3,10,3,3,2,49.36,3529
5,2023,3,2,10,1,3,0,24.85,3220
1,2022,0,2,1000,1,0,0,40.36,565
3,2022,1,0,250,1,3,1,34.15,1042
1,2022,2,0,500,2,2,1,44.93,680
12,2023,2,1,5,0,3,3,23.13,2732
1,2022,0,1,10,1,1,0,19.74,321
2,2022,1,4,5,0,2,3,46.97,1241
3,2022,4,2,10,2,4,0,39.19,1678
12,2022,1,2,5,0,4,0,13.51,4396
6,2023,1,0,250,0,3,1,16.67,2370
2,2022,2,2,1000,2,2,0,16.16,3214
9,2022,1,2,250,1,2,0,38.03,87
4,2023,4,3,250,0,0,3,33.52,1776
3,2023,4,3,10,3,0,1,48.03,974
6,2023,3,4,250,3,1,2,9.09,1155
3,2023,4,2,10,2,4,2,13.34,2603
2,2022,0,1,250,1,1,2,17.15,776
11,2022,3,1,500,0,2,1,14.36,3652
4,2023,4,0,250,1,4,0,34.7,2536
8,2022,4,0,250,1,3,3,41.4,4254
10,2022,3,2,10,3,2,0,1.31,3730
3,2022,4,2,10,1,0,2,36.36,1432
3,2022,2,0,10,2,4,1,37.29,796
1,2023,4,3,1000,3,3,0,38.57,3675
1,2022,2,4,250,0,4,0,13.25,2906
5,2022,1,3,10,2,1,2,31.41,4407
4,2023,3,2,5,2,4,1,48.82,591
3,2023,4,0,1000,1,2,0,12.59,639
3,2022,4,0,10,1,0,1,13.45,159
12,2022,1,0,10,2,3,0,35.23,2123
11,2023,3,0,250,1,0,1,19.01,2978
12,2022,3,1,500,3,3,3,35.24,1010
8,2022,1,2,10,3,1,0,38.69,4236
4,2022,4,1,500,3,2,1,31.51,154
11,2023,1,4,10,1,0,1,27.75,733
5,2023,0,1,1000,2,0,1,44.64,4496
2,2023,0,3,5,0,3,1,46.23,1374
5,2022,3,3,250,0,4,1,3.27,1488
10,2022,3,1,5,0,4,3,5.23,1555
1,2023,2,4,1000,2,4,2,43.28,2737
4,2023,1,4,10,3,4,3,3.9,1712
12,2022,0,0,5,3,2,1,18.76,2685
9,2023,2,4,5,1,0,1,37.94,2773
5,2022,4,3,10,1,1,3,9.27,1236
2,2023,2,2,500,1,2,1,39.98,677
1,2022,2,0,500,0,1,3,45.35,3487
2,2022,3,1,5,3,1,2,46.64,4401
12,2022,2,0,10,0,2,2,33.79,2462
7,2022,0,4,5,3,3,1,26.23,4246
7,2022,3,4,500,2,1,1,48.1,3210
7,2023,0,3,500,1,4,1,37.13,1409
4,2023,0,2,5,0,2,0,25.46,3435
5,2023,2,0,250,3,3,0,31.27,1790
5,2022,0,0,250,1,2,2,4.26,167
8,2023,1,3,250,1,4,1,27.52,1834
7,2022,1,1,5,3,1,1,46.82,176
12,2023,1,2,500,2,0,1,24.54,2379
8,2023,0,1,1000,3,1,3,40.33,4003
5,2023,3,1,10,3,2,0,34.89,3178
5,2022,4,0,250,2,1,1,3.14,280
7,2022,0,2,500,2,1,1,43.41,3565
3,2023,0,0,1000,1,2,2,9.55,3158
4,2022,4,1,1000,2,0,3,25.82,828
2,2023,2,2,5,0,1,2,26.53,2036
9,2022,2,3,1000,3,2,1,29.44,3826
9,2022,2,0,10,1,4,2,38.76,992
7,2022,0,0,10,2,2,3,36.37,351
4,2023,2,3,1000,1,0,1,19.04,3265
3,2022,3,2,10,2,4,0,36.58,409
2,2023,1,1,1000,1,1,0,27.75,200
1,2022,4,0,10,2,0,3,35.04,646
3,2022,1,2,10,1,4,3,24.91,4327
4,2022,2,3,1000,0,2,1,43.2,1249
4,2022,4,2,5,1,4,2,42.16,270
6,2022,2,0,1000,2,4,3,10.98,3331
9,2023,3,2,5,0,4,2,46.43,3791
3,2022,2,1,10,2,0,3,2.72,95
4,2022,2,4,250,2,0,2,48.28,1343
1,2022,1,3,10,0,0,1,10.75,3105
9,2023,2,2,250,0,4,3,10.77,1161
7,2023,3,2,5,0,0,3,4.84,3414
4,2022,1,3,5,2,0,2,42.55,2324
2,2022,4,2,1000,1,4,1,21.75,2578
6,2023,1,2,500,2,4,1,22.73,534
1,2023,0,0,5,2,2,0,31.34,922
9,2022,0,2,5,2,2,2,44.3,284
1,2022,1,2,250,3,4,0,3.08,1717
1,2022,3,4,10,3,4,3,14.02,4221
4,2023,1,2,500,1,0,0,11.92,3140
4,2023,4,4,5,3,0,2,19.44,244
10,2023,4,0,500,2,4,2,37.91,4354
2,2023,0,1,10,0,1,2,45.53,1083
1,2023,0,3,500,0,3,0,47.24,1499
9,2022,3,4,500,1,2,2,24.13,3983
5,2022,3,0,250,2,0,3,38.62,1940
3,2023,4,1,500,2,2,0,24.24,1158
12,2023,3,2,250,3,4,0,44.86,1078
6,2022,3,1,5,1,1,3,36.99,2693
6,2022,2,4,1000,2,2,3,3.79,4386
7,2022,3,2,1000,2,4,1,27.35,586
3,2022,2,1,250,2,4,3,8.16,1401
10,2023,3,0,1000,3,2,2,3.4,1147
3,2022,0,2,10,1,4,2,1.41,2527
3,2023,1,3,250,0,2,1,29.48,3021
10,2022,0,1,500,0,2,1,17.07,953
12,2022,3,0,1000,0,4,3,30.87,2096
11,2022,4,4,1000,3,0,2,43.11,300
1,2022,2,1,1000,3,4,2,26.38,3991
12,2022,0,4,250,1,4,2,3.84,2153
2,2023,1,0,10,2,0,2,9.56,3527
2,2022,1,4,500,0,4,3,29.94,89
5,2022,4,3,500,2,0,1,8.34,2992
2,2023,1,2,10,3,3,0,18.52,1162
12,2022,3,2,5,0,0,3,35.1,1793
8,2023,2,2,5,3,3,3,13.03,3710
9,2023,0,3,500,2,0,0,3.33,771
5,2022,0,4,250,3,3,1,14.34,3909
7,2022,0,2,1000,3,0,2,41.95,851
2,2023,2,1,10,1,4,2,23.64,187
4,2023,3,1,10,3,3,3,49.48,4075
12,2023,0,2,250,3,4,3,47.46,1087
7,2022,3,1,10,2,0,0,45.71,1868
4,2023,2,0,500,3,2,3,40.16,3809
6,2023,2,4,1000,2,0,2,22.91,2351
2,2022,2,3,10,3,3,0,16.68,1670
11,2023,1,1,5,2,2,3,31.1,546
5,2022,4,3,500,3,0,0,36.91,2134
1,2023,1,2,500,3,0,1,3.32,3020
5,2023,3,0,250,1,2,1,46.87,4391
5,2022,2,0,10,3,3,0,15.75,3106
8,2022,2,4,10,0,0,3,40.75,3446
2,2023,4,4,5,2,2,0,32.87,2198
11,2023,1,0,1000,1,3,0,43.93,3119
2,2023,1,3,500,1,2,2,8.56,359
7,2022,2,1,1000,1,0,0,21.8,2127
7,2022,4,3,1000,3,4,0,41.73,3763
8,2022,0,4,5,0,0,1,43.81,4252
11,2023,1,2,500,3,2,2,45.56,4095
3,2022,3,0,1000,3,1,0,47.9,3965
3,2023,1,1,1000,3,4,0,43.96,1015
11,2023,4,2,1000,0,4,0,15.31,512
5,2023,2,1,5,2,4,0,38.34,1739
1,2022,0,3,5,1,4,0,9.71,2856
4,2023,0,2,5,1,3,1,16.99,3928
1,2023,4,3,500,1,4,0,28.98,1175
8,2022,4,3,250,2,3,3,6.61,3964
7,2022,2,4,500,3,1,0,21.4,2504
10,2022,0,2,1000,0,2,3,27.56,3434
6,2022,2,4,5,1,2,0,20.06,3758
11,2022,3,1,500,2,1,3,15.25,2409
12,2022,1,3,250,0,0,1,27.46,1468
7,2023,3,0,10,0,4,0,34.13,3293
8,2022,3,4,500,1,2,2,48.96,1149
1,2024,4,3,5,3,2,3,12.39,2498
1,2023,2,0,250,3,4,2,44.15,3917
7,2023,3,4,250,1,3,0,15.84,3982
8,2023,1,4,10,1,0,3,35.33,1386
3,2022,2,1,10,3,1,2,41.47,4346
7,2023,3,1,250,1,4,2,23.26,2664
2,2023,3,3,500,1,4,2,12.83,2674
9,2022,1,0,1000,3,1,0,24.44,837
8,2022,1,0,10,0,4,3,24.37,3555
9,2022,2,1,5,3,1,2,27.09,2809
2,2022,3,0,500,1,1,1,24.02,3921
5,2023,4,0,250,2,3,0,26.89,1896
1,2022,4,3,250,0,0,3,41.64,2388
9,2022,3,4,10,1,2,3,46.47,2595
6,2022,4,1,500,1,0,2,28.78,2793
4,2022,1,0,500,1,2,1,6.92,4482
6,2023,1,2,5,3,4,2,37.55,3765
2,2023,0,2,250,2,3,2,15.47,3920
1,2023,1,4,5,2,2,3,42.38,4485
4,2022,2,1,500,2,0,3,31.22,2596
9,2023,4,2,1000,1,4,2,15.36,1653
8,2023,1,0,1000,3,1,1,6.75,990
8,2022,4,3,500,2,4,0,37.77,490
7,2023,4,2,5,0,2,0,46.46,859
3,2023,1,1,5,0,0,2,33.37,3230
3,2023,4,1,250,3,1,0,20.13,4345
7,2023,3,4,10,3,4,3,33.11,573
4,2022,1,0,250,3,4,0,38.52,245
5,2022,4,4,5,2,2,0,32.63,2902
3,2022,1,1,10,0,1,3,49.58,2500
2,2023,4,3,1000,0,2,2,33.76,1332
8,2022,0,3,250,3,3,0,21.93,1877
5,2023,0,4,10,2,2,3,44.67,4144
1,2024,3,1,1000,2,4,2,16.99,3069
12,2023,2,1,5,1,0,2,12.35,2383
11,2022,3,1,250,0,4,3,34.95,3314
8,2022,2,4,500,1,1,1,3.39,3914
1,2023,1,4,500,2,1,1,44.5,99
9,2023,1,2,5,2,4,0,20.8,733
11,2022,4,0,250,1,2,0,40.16,4446
7,2022,1,3,1000,0,4,1,47.26,801
3,2022,4,3,5,0,2,1,24.86,2248
1,2022,2,3,250,1,4,1,10.91,734
10,2022,0,3,250,3,0,2,10.76,3159
10,2022,1,4,500,3,2,2,11.28,2616
4,2022,1,0,500,0,4,3,9.42,746
11,2023,2,3,500,2,1,0,4.79,2094
4,2022,3,4,10,0,3,2,6.06,700
6,2023,3,0,250,0,4,0,28.44,1474
8,2022,3,2,500,2,2,3,10.7,3423
2,2023,3,3,10,2,4,1,40.27,335
12,2023,2,1,1000,2,2,1,1.21,748
10,2022,3,0,5,3,1,1,30.9,932
2,2023,3,3,500,3,1,0,15.41,3124
2,2022,1,1,10,1,3,2,4.81,411
9,2022,1,1,10,1,4,3,22.91,132
7,2022,0,0,250,3,2,2,13.5,2115
1,2022,3,2,250,0,2,3,19.55,2285
5,2023,4,1,1000,2,3,1,40.08,2128
1,2022,2,1,500,1,4,0,37.47,2087
8,2022,0,2,500,2,0,2,37.19,4238
8,2023,2,3,10,3,0,0,14.89,689
3,2023,1,1,1000,1,1,0,37.67,3170
9,2022,1,1,5,1,3,2,31.89,4199
1,2022,2,2,500,1,4,1,11.17,2881
1,2023,1,4,1000,0,1,3,5.8,2335
9,2022,0,0,1000,1,1,1,33.08,1509
6,2022,1,3,5,1,4,3,22.54,2561
4,2022,1,1,250,2,1,3,18.02,847
1,2023,4,4,500,0,2,2,4.05,1902
1,2022,2,2,5,1,4,3,15.63,728
4,2023,3,1,1000,3,0,0,44.55,4003
10,2023,1,0,1000,2,0,3,6.04,2133
12,2023,2,1,1000,2,0,1,48.09,370
12,2023,0,4,10,0,3,2,5.67,2187
5,2022,2,1,10,1,3,1,49.79,4231
11,2023,2,3,250,1,0,3,10.68,384
11,2023,1,1,500,1,3,0,35.39,793
6,2022,0,2,5,1,2,0,45.82,206
11,2023,1,2,5,3,3,0,42.33,2473
3,2023,4,1,500,2,0,3,22.04,1519
12,2023,3,1,250,2,2,1,23.89,3705
5,2023,4,1,500,1,0,3,12.44,891
11,2022,0,0,1000,0,4,1,17.68,2639
10,2022,0,1,5,1,3,0,22.24,1990
2,2022,3,0,1000,3,4,3,35.46,1008
5,2022,0,3,5,3,0,0,8.29,3014
2,2023,3,3,500,2,0,3,46.45,421
12,2023,4,4,500,3,0,2,5.73,1505
11,2023,1,3,500,2,1,0,42.27,3283
7,2022,1,0,1000,1,4,1,9.59,2956
3,2022,3,2,250,2,4,2,4.38,3875
4,2023,2,0,5,0,0,3,44.66,853
10,2022,4,4,1000,0,4,1,19.76,102
8,2022,1,4,500,2,0,2,17.07,620
6,2022,3,2,250,0,2,2,10.05,430
1,2023,4,1,250,0,4,2,7.62,438
4,2023,3,3,250,0,1,1,21.59,2462
7,2022,4,2,5,1,4,0,25.57,3258
7,2023,1,2,5,3,4,3,10.43,1178
7,2023,2,2,500,0,4,0,27.17,3770
3,2022,1,4,10,2,2,2,30.37,3587
5,2023,2,1,250,3,0,2,5.77,1270
7,2022,3,1,250,1,3,2,31.66,2167
2,2022,3,0,1000,0,3,3,17.62,2043
4,2022,2,3,500,2,1,1,7.89,586
5,2023,3,2,250,3,1,0,38.59,2268
1,2023,4,1,1000,0,3,0,36.44,2471
6,2023,3,4,1000,1,1,0,38.81,957
7,2023,2,0,500,1,2,3,7.14,114
5,2023,0,3,1000,0,0,1,29.62,398
9,2023,1,0,1000,1,0,2,37.44,1884
8,2023,4,2,1000,2,3,3,29.8,757
5,2023,2,0,250,2,1,2,23.58,876
5,2022,3,0,250,2,3,1,35.96,512
3,2022,4,4,500,1,0,1,4.57,2553
7,2022,4,2,10,3,1,3,37.16,2381
8,2023,2,3,10,2,4,3,32.13,3313
7,2022,0,1,500,3,0,2,16.11,2310
9,2022,4,3,250,0,0,2,22.04,3150
6,2023,3,2,5,2,1,1,17.36,372
1,2023,0,4,1000,0,2,2,11.81,1442
10,2023,0,4,1000,3,2,1,24.6,3109
8,2023,1,1,10,1,3,1,40.99,2257
12,2023,0,2,1000,0,0,1,21.24,4415
2,2023,2,2,10,2,4,0,16.8,1549
3,2023,4,0,1000,3,4,0,16.75,3277
8,2022,1,3,250,0,0,0,46.95,3278
11,2023,1,0,10,0,0,0,40.2,4019
5,2023,3,1,5,0,1,2,27.45,897
7,2022,2,1,1000,1,1,2,3.43,2677
3,2023,4,1,5,3,4,2,33.7,4421
3,2023,3,1,1000,0,0,2,2.78,2804
12,2022,1,3,1000,1,3,3,42.64,3598
1,2023,3,0,500,1,4,0,6.3,4492
9,2022,1,2,10,0,4,2,37.75,1559
9,2022,0,3,10,0,0,1,17.3,4490
2,2022,1,4,500,1,0,1,26.75,3088
10,2023,0,0,250,1,0,2,45.18,4058
3,2023,4,4,250,2,2,3,16.97,3056
5,2022,4,0,500,1,1,1,43.21,4048
12,2023,0,3,10,1,4,1,38.58,1842
9,2022,3,4,500,3,1,0,33.43,1206
1,2022,1,2,10,3,0,0,27.46,2715
8,2023,4,3,500,2,2,1,3.1,2954
3,2023,1,4,500,2,3,3,21.51,2565
12,2023,3,1,10,3,4,1,37.46,3727
9,2023,0,4,5,2,4,1,25.99,1029
8,2023,4,3,250,2,4,3,43.28,3675
7,2023,0,4,250,0,3,0,29.04,2100
3,2023,1,0,5,0,0,1,11.85,1506
11,2023,0,0,10,2,0,1,27.26,1682
9,2022,4,1,1000,2,0,3,15.07,506
8,2022,3,2,250,3,1,3,35.85,928
3,2022,1,1,1000,1,4,1,37.14,4337
11,2022,1,0,10,2,2,2,28.38,899
1,2022,3,3,10,0,4,2,42.32,3223
4,2022,3,4,500,0,3,1,26.54,1182
9,2022,0,2,5,2,3,2,48.01,3759
5,2023,1,2,1000,0,0,1,1.22,4398
1,2023,0,3,500,2,0,0,34.87,2782
1,2022,1,3,250,2,2,2,37.55,986
9,2023,0,4,250,3,4,0,37.39,511
4,2023,0,1,5,2,0,2,14.0,4180
3,2023,1,4,10,3,1,2,21.9,3117
8,2023,1,1,1000,3,3,0,43.83,3839
10,2023,3,2,250,2,4,1,49.75,1748
1,2023,3,1,500,0,3,2,48.1,1861
7,2023,3,2,10,0,2,3,49.7,2400
11,2022,3,0,5,1,2,3,42.94,2581
1,2022,3,3,5,2,3,0,9.67,3712
4,2022,3,0,1000,0,4,2,42.99,3044
9,2023,3,2,500,3,0,3,46.24,1963
3,2023,4,4,250,2,1,3,21.01,974
9,2022,1,4,5,2,3,0,34.3,2170
7,2023,2,2,1000,0,1,0,10.48,1549
12,2023,0,3,5,3,0,1,19.12,2960
8,2022,4,3,10,1,3,1,19.06,3262
5,2022,0,3,10,2,3,3,29.46,683
10,2023,4,2,10,1,1,3,11.94,1495
2,2022,3,3,1000,0,4,0,41.97,2002
11,2022,4,4,5,2,3,2,5.7,266
12,2022,2,1,1000,3,3,2,26.98,109
6,2022,0,0,1000,0,4,3,19.72,3912
8,2022,4,1,250,3,2,0,26.98,395
12,2023,3,2,5,1,1,0,8.9,919
9,2023,1,2,250,0,3,3,23.97,424
11,2022,4,3,10,1,3,0,26.01,3199
4,2023,1,1,1000,1,2,0,18.22,2462
9,2023,3,1,1000,1,4,2,3.92,1330
7,2022,2,1,1000,2,2,0,40.4,3740
12,2022,4,2,500,0,0,1,18.69,1446
9,2022,3,2,1000,2,1,2,26.7,4094
6,2023,1,3,5,3,4,2,24.72,558
9,2022,1,4,10,3,1,2,4.81,4404
9,2023,2,3,500,3,3,3,42.09,2887
9,2022,2,1,10,0,1,0,37.97,939
5,2023,1,0,250,3,2,1,18.57,3487
7,2023,4,4,1000,1,2,3,39.86,3697
5,2022,0,3,500,3,2,3,32.91,2493
1,2022,3,3,5,2,2,0,4.73,4157
1,2022,2,4,250,3,2,0,25.81,3133
3,2022,0,0,1000,1,2,0,3.97,3324
5,2022,4,2,250,0,1,1,12.97,4201
11,2023,1,3,500,1,2,1,7.16,2827
4,2022,1,1,250,1,2,2,34.57,3627
5,2023,3,4,250,0,2,2,32.54,3969
5,2022,2,3,5,0,1,1,47.51,4411
3,2023,1,4,10,0,3,3,20.24,2091
4,2023,3,0,10,1,4,3,36.68,1618
2,2023,1,2,1000,1,1,0,2.4,1908
3,2022,2,1,10,0,0,3,47.37,2852
1,2022,1,0,1000,0,4,2,35.93,4025
5,2022,2,4,10,0,1,1,22.8,2916
6,2023,2,2,500,1,3,0,8.48,59
3,2022,1,3,10,3,3,1,26.19,3435
7,2022,0,4,250,0,3,3,15.29,409
2,2022,1,1,250,1,0,2,39.8,3060
7,2023,1,2,500,3,2,2,8.15,700
6,2022,4,1,250,3,0,0,12.49,3669
7,2022,1,1,250,3,2,0,39.89,2661
10,2022,4,1,500,2,0,2,40.17,356
12,2022,0,0,500,0,2,0,35.2,869
10,2023,1,4,10,1,4,0,26.58,3097
2,2023,3,2,1000,1,3,1,35.32,4215
4,2022,3,2,500,3,3,0,2.97,4159
10,2022,1,1,10,0,1,1,10.21,736
12,2022,2,2,1000,3,1,3,22.07,681
1,2023,4,3,1000,2,0,0,22.88,1127
11,2023,3,3,1000,1,4,0,24.66,3546
3,2022,4,4,500,3,1,3,45.65,2331
9,2023,2,4,10,0,4,3,32.07,1786
3,2023,3,2,5,1,3,0,49.02,815
1,2023,3,1,5,2,1,0,29.22,2966
4,2023,3,3,250,0,1,3,17.28,3543
6,2022,2,2,1000,3,4,3,4.95,1535
8,2023,1,4,1000,3,1,0,21.04,744
11,2022,0,4,5,0,0,1,2.68,3922
7,2023,2,2,250,3,0,3,3.53,2572
12,2023,1,2,1000,3,1,1,43.24,2873
12,2023,1,1,5,1,3,3,47.19,955
3,2022,2,2,250,3,3,3,13.1,1787
4,2023,4,4,10,1,2,0,41.07,3189
10,2023,2,1,5,0,4,2,40.56,1283
6,2023,4,4,5,1,0,3,1.48,2689
9,2023,4,2,250,1,2,3,40.93,417
10,2022,1,0,1000,0,2,3,32.55,811
11,2022,1,4,5,2,4,1,47.93,3884
10,2022,2,4,500,1,1,2,5.61,2998
1,2023,4,0,5,3,3,0,40.09,3063
7,2023,2,1,5,3,3,2,6.57,1001
3,2023,2,4,500,2,0,0,8.28,2101
2,2023,1,0,10,3,4,1,5.13,1639
12,2023,2,0,250,1,2,0,42.16,2892
11,2022,2,1,250,2,2,3,20.54,1560
12,2023,1,1,5,0,0,0,33.0,2051
3,2022,2,0,5,1,0,0,10.4,1627
12,2022,2,3,1000,1,4,2,37.35,4119
5,2023,1,2,500,1,4,1,20.61,2834
1,2022,3,4,500,2,3,1,11.98,846
2,2022,0,2,1000,0,1,3,20.7,3339
12,2023,3,0,1000,0,4,1,17.56,2408
4,2022,4,4,10,2,4,0,15.6,1918
7,2023,0,0,250,3,3,3,4.6,2897
8,2023,0,4,250,3,3,3,39.15,1073
3,2023,0,0,250,3,0,3,9.88,2263
8,2023,0,1,5,0,1,2,5.56,2818
11,2023,2,3,5,0,2,1,9.08,4292
2,2023,3,2,10,3,3,0,6.38,1821
3,2023,0,3,5,2,3,3,34.94,2178
3,2022,4,4,10,0,2,3,43.29,128
2,2022,4,0,1000,0,4,3,1.12,3185
8,2022,1,1,250,1,3,1,47.97,2673
6,2023,3,4,500,0,3,3,26.61,3563
11,2022,0,0,250,1,3,3,29.11,3676
8,2023,3,2,10,1,2,3,37.95,2956
12,2022,1,3,10,3,2,2,34.42,3532
9,2023,0,0,5,3,2,0,38.0,1321
5,2023,2,4,5,1,2,1,27.28,3771
11,2023,1,1,500,1,1,3,9.19,1087
7,2023,0,1,10,0,3,0,29.49,4102
6,2023,2,2,500,3,2,2,8.91,651
12,2023,2,0,10,0,4,3,43.19,839
3,2023,0,0,5,0,3,1,1.52,1042
8,2022,1,1,250,0,1,2,38.3,2814
12,2022,3,1,250,0,4,0,25.01,1227
11,2022,0,0,5,1,4,0,21.0,4230
3,2023,3,2,500,1,3,2,48.57,502
10,2022,4,0,1000,1,4,3,23.72,2102
2,2023,1,4,500,2,2,1,35.32,2378
2,2023,4,0,10,0,1,1,4.15,3912
9,2023,2,1,500,0,2,2,11.29,4425
4,2022,1,2,1000,3,4,2,30.82,269
9,2022,0,2,250,0,3,3,12.0,1479
12,2022,4,3,500,1,2,0,43.76,2999
4,2022,2,2,5,1,2,3,24.09,2200
6,2022,1,0,1000,0,2,1,46.13,638
4,2022,1,0,10,3,0,0,17.62,2521
11,2022,4,1,1000,2,2,0,46.39,3539
5,2023,1,1,5,3,0,2,32.47,76
12,2023,3,1,500,3,1,2,9.48,501
6,2023,4,4,250,3,1,3,39.87,3875
2,2022,0,3,500,3,0,3,41.45,1937
4,2022,2,4,5,1,3,3,34.54,87
12,2022,4,2,5,0,4,0,7.63,3188
3,2022,3,2,5,3,4,1,42.04,1908
5,2023,3,2,500,0,0,2,44.88,837
12,2023,3,2,500,3,1,0,46.54,680
10,2023,3,3,250,2,2,2,1.86,1791
7,2022,1,4,500,2,2,0,9.41,4398
2,2023,4,3,500,0,4,0,17.52,457
2,2023,1,0,500,2,3,0,43.0,2735
12,2023,2,1,1000,0,2,3,2.45,1209
10,2022,4,4,5,1,4,1,23.07,3039
2,2022,2,4,500,3,3,3,14.85,4225
7,2023,0,3,10,3,3,1,31.16,1510
5,2023,3,1,10,3,0,2,34.53,1732
9,2022,2,3,10,1,2,2,32.94,3877
5,2023,4,4,10,2,0,3,22.43,2482
10,2022,0,0,250,2,4,0,19.98,1172
2,2023,4,3,1000,3,4,2,25.17,2932
10,2022,2,2,10,1,2,3,33.41,1296
7,2022,0,4,10,1,4,1,49.31,3954
7,2022,2,4,1000,2,4,0,47.98,646
9,2023,3,1,250,1,4,0,20.17,3676
7,2022,4,1,250,2,1,0,45.08,3516
12,2023,3,2,250,1,4,0,18.34,1217
3,2022,0,0,5,0,0,2,17.77,2704
6,2022,4,3,500,1,4,0,4.13,3968
8,2023,1,2,10,3,0,0,37.75,1591
7,2022,2,1,1000,2,3,1,14.84,2212
3,2023,1,1,1000,3,2,3,44.54,1284
6,2023,1,0,250,3,0,2,49.65,4021
5,2022,1,4,500,1,3,3,37.43,4402
10,2022,4,0,10,3,2,0,13.27,3995
6,2022,3,1,10,3,3,2,25.2,103
12,2023,0,2,5,2,1,0,41.09,3369
8,2023,2,1,1000,1,1,0,48.08,4390
8,2023,0,3,5,1,1,1,9.15,1037
6,2023,2,1,250,1,1,1,21.36,1879
1,2023,1,2,500,1,0,3,37.2,3153
4,2023,2,0,10,0,2,3,24.0,4079
12,2022,0,3,1000,2,1,0,39.64,2682
11,2023,1,3,5,1,0,3,31.05,1982
11,2022,1,2,5,2,1,2,14.96,2680
8,2023,4,0,5,2,1,1,32.48,806
9,2022,0,4,1000,2,3,1,12.66,4484
2,2023,0,0,10,0,0,3,7.92,588
6,2022,2,3,500,1,4,1,43.99,3840
8,2022,1,1,500,1,2,2,40.71,1424
7,2022,4,0,1000,2,3,0,19.1,1366
9,2023,2,0,250,1,1,3,23.19,2763
10,2023,1,1,10,0,1,2,15.34,1801
7,2023,4,1,500,2,0,2,27.48,3597
12,2023,3,3,500,0,1,2,13.54,3057
2,2023,3,4,10,2,1,0,5.88,3241
6,2023,0,1,1000,1,1,2,38.69,2612
10,2022,3,3,500,1,4,2,37.99,3167
1,2022,2,4,250,2,3,2,13.77,3427
12,2023,2,2,250,1,1,2,4.95,2258
2,2023,4,1,10,1,4,2,13.62,55
1,2022,2,0,5,1,3,3,19.8,2474
1,2022,3,1,5,3,1,0,2.93,3939
12,2022,2,1,10,1,0,3,12.17,3210
5,2022,3,0,1000,0,0,3,25.99,4483
3,2022,4,2,250,0,1,1,25.81,2641
11,2023,1,0,10,0,3,3,23.72,4202
4,2022,3,0,5,3,2,3,23.71,2716
9,2023,2,4,10,1,2,1,45.05,1689
12,2023,2,1,1000,3,4,2,31.26,3571
9,2022,2,3,1000,1,1,2,36.47,1342
9,2022,4,1,10,2,1,1,13.36,1420
10,2023,2,4,250,0,1,0,41.76,2583
5,2022,0,4,1000,0,4,2,41.71,2070
1,2023,0,1,250,3,2,0,45.73,2191
11,2022,0,0,5,1,0,1,17.33,1961
9,2023,2,3,10,3,0,3,21.35,3341
9,2023,1,3,5,0,2,2,38.05,2115
5,2023,2,3,5,2,0,0,14.84,1957
1,2023,4,0,250,3,4,1,36.47,673
5,2023,1,0,500,0,0,0,21.44,2347
11,2022,0,3,10,0,3,2,19.52,2880
8,2022,4,0,1000,1,2,1,28.45,600
8,2022,3,4,10,1,0,0,20.32,1833
9,2023,2,2,250,3,0,1,47.48,3084
8,2023,0,0,5,0,3,2,25.19,1821
9,2022,3,3,5,2,4,1,3.89,4169
